=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-26_22-2-55
====================================================================================
22:2:55 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
22:8:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4648.677734, 43.930325, 4724.341309>)
22:8:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4652.743652, 43.199997, 4736.737793>)
22:8:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4655.398438, 43.199989, 4745.521973>)
22:8:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4657.725586, 43.200001, 4754.406250>)
22:8:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4658.989258, 43.199997, 4764.208496>)
22:8:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4660.113770, 43.200001, 4772.776855>)
22:8:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4660.270020, 43.200001, 4778.881836>)
22:8:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4660.633789, 43.200001, 4785.767090>)
22:8:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4660.924316, 43.200001, 4791.754883>)
22:8:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4661.118652, 43.199997, 4795.554199>)
22:8:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4661.511719, 43.200001, 4803.408203>)
22:8:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4662.422363, 43.200001, 4810.369629>)
22:8:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4663.426270, 43.200001, 4819.012695>)
22:8:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4663.878418, 43.200001, 4825.479492>)
22:8:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4664.459961, 43.199997, 4834.390137>)
22:9:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4665.026367, 43.200001, 4843.098633>)
22:9:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4665.336426, 43.200001, 4847.886230>)
22:9:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4665.912109, 43.199997, 4856.783691>)
22:9:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4666.466797, 43.199997, 4865.347656>)
22:9:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4667.046387, 43.199997, 4874.236328>)
22:9:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4667.596191, 43.199997, 4882.615723>)
22:9:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4668.179199, 43.210136, 4891.475098>)
22:9:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4668.746094, 43.268990, 4900.072266>)
22:9:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4669.296875, 43.370335, 4908.425293>)
22:9:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4669.838379, 43.492916, 4916.679688>)
22:9:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4670.395996, 43.585239, 4925.231934>)
22:9:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4667.904785, 43.351879, 4907.709473>)
22:9:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4667.666992, 43.200005, 4878.156250>)
22:9:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4664.339844, 43.199997, 4846.548828>)
22:9:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4660.953125, 43.200008, 4814.938477>)
22:9:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4657.408203, 43.200008, 4781.849121>)
22:9:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4653.862793, 43.200012, 4748.764648>)
22:9:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4650.316895, 43.200012, 4715.678223>)
22:9:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4646.771973, 43.200008, 4682.587891>)
22:9:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4643.228516, 43.200012, 4649.495117>)
22:9:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4639.686035, 43.200012, 4616.393555>)
22:9:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4636.030273, 43.146881, 4582.220215>)
22:9:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4627.780762, 43.142319, 4582.209473>)
22:9:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4622.125000, 43.191948, 4588.992188>)
22:9:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4624.355469, 43.199993, 4597.160156>)
22:9:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4626.596191, 43.200001, 4605.368164>)
22:9:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4628.790039, 43.200001, 4613.391113>)
22:9:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4631.001465, 43.200001, 4621.549316>)
22:10:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4655.763184, 59.817234, 4669.718262>)
22:10:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4655.827637, 60.979176, 4671.110352>)
22:10:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4656.317871, 61.374783, 4674.198730>)
22:10:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4657.269043, 61.963760, 4676.274902>)
22:10:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4660.603516, 60.437546, 4719.129395>)
22:10:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4663.740234, 59.258694, 4762.484863>)
22:10:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4664.977051, 59.258705, 4778.531738>)
22:10:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4667.054199, 59.258705, 4787.992188>)
22:10:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4668.198242, 59.258705, 4795.975098>)
22:14:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4634.811035, 60.166588, 4770.179688>)
22:15:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4631.357422, 60.098705, 4795.803711>)
22:15:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4659.144531, 43.200001, 4796.168457>)
22:16:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4658.290527, 43.200005, 4785.171387>)
22:16:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4657.540527, 43.199997, 4774.930176>)
22:16:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4656.028320, 43.199997, 4763.147949>)
22:16:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4654.323242, 43.199997, 4749.313965>)
22:16:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4652.545898, 43.199997, 4735.192383>)
22:16:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4650.765137, 43.200001, 4721.071777>)
22:16:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4648.983398, 43.200001, 4706.950684>)
22:16:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4647.200684, 43.200001, 4692.831055>)
22:16:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4645.417480, 43.200001, 4678.711914>)
22:16:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4643.634766, 43.199997, 4664.592773>)
22:16:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4641.953125, 43.200001, 4650.175293>)
22:16:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4640.273438, 43.200005, 4635.745605>)
22:16:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4638.595703, 43.200001, 4621.312988>)
22:16:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4636.918945, 43.200005, 4606.877930>)
22:16:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4635.241699, 43.199997, 4592.444336>)
22:16:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4633.540039, 43.177414, 4577.823242>)
22:16:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4925.661621, 1039.070557, 4208.909180>)
22:16:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5386.409180, 278.840393, 3562.656006>)
22:16:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5397.954102, 288.398621, 3559.790771>)
22:16:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5547.590820, 9.909973, 3337.805420>)
22:16:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5547.592773, 9.910065, 3337.813721>)
22:16:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5541.993652, 9.910034, 3335.467041>)
22:16:50 | Player "Skullcruncher32" (steamId=76561198378002588) initiated disconnect process...
