=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-12-13_17-4-22
====================================================================================
17:4:22 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
17:22:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2665.090820, 38.160007, 2597.104248>)
17:22:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2679.969238, 38.160004, 2592.316895>)
17:22:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2694.844971, 38.160004, 2587.529785>)
17:22:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2709.718262, 38.160007, 2582.741943>)
17:22:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2724.590332, 38.160004, 2577.954346>)
17:22:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2739.463379, 38.160004, 2573.167236>)
17:22:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2754.338379, 38.160000, 2568.380371>)
17:22:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2768.618164, 38.159996, 2564.045410>)
17:22:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2782.897461, 38.160000, 2559.710938>)
17:22:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2790.350098, 38.161655, 2556.527832>)
17:22:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2796.355957, 38.160004, 2553.940674>)
17:22:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2803.750732, 38.160007, 2550.760986>)
17:22:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2807.049316, 38.159996, 2549.586426>)
17:22:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2815.075439, 38.159996, 2546.625732>)
17:22:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2816.550537, 38.160000, 2546.198730>)
17:22:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2824.085449, 38.160000, 2543.751953>)
17:22:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2833.285645, 38.160000, 2540.802490>)
17:22:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2835.541504, 38.160000, 2540.079102>)
17:22:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2844.006836, 38.160000, 2537.363770>)
17:23:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2846.781982, 38.160004, 2536.472900>)
17:23:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2855.655029, 38.160000, 2533.625732>)
17:23:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2864.919189, 38.159996, 2530.655518>)
17:23:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2873.642334, 38.159996, 2528.086426>)
17:23:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2883.797363, 38.160000, 2525.514893>)
17:23:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2890.351318, 38.160004, 2523.854980>)
17:23:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2894.625732, 38.160004, 2522.772705>)
17:23:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2903.874756, 38.160004, 2520.430908>)
17:23:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2893.000244, 38.160004, 2525.376709>)
17:23:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2882.127686, 38.160004, 2530.321533>)
17:23:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2869.944824, 38.159996, 2534.724365>)
17:23:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2857.187500, 38.160000, 2538.573242>)
17:23:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2844.426025, 38.159992, 2542.411377>)
17:23:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2831.663818, 38.160000, 2546.249023>)
17:23:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2823.460938, 38.754875, 2548.610840>)
17:23:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2810.256104, 38.160007, 2551.508301>)
17:23:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2797.388184, 38.160000, 2555.077148>)
17:23:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2784.542236, 38.160004, 2558.641357>)
17:23:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2784.542480, 38.159996, 2558.641846>)
17:23:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2771.794678, 38.160000, 2562.325928>)
17:23:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2759.573975, 38.160000, 2566.257813>)
17:23:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2747.353760, 38.160000, 2570.188965>)
17:23:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2735.133545, 38.160004, 2574.119873>)
17:23:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2722.913330, 38.159996, 2578.050293>)
17:23:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2710.693115, 38.160000, 2581.980225>)
17:23:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2698.469727, 38.160000, 2585.913086>)
17:28:12 | Player "Skullcruncher32" (steamId=76561198378002588) initiated disconnect process...
17:28:27 | Player "Skullcruncher32" (steamId=76561198378002588) disconnected from server.
18:16:17 | Player "Skullcruncher32" (steamId=76561198378002588) connected to server!
18:16:23 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
18:16:47 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_12gaPellets)
18:17:3 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_12gaPellets)
18:20:54 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_Pistol01)
18:23:34 | "Skullcruncher32" (steamid=76561198378002588) toggled freecam
18:23:42 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
18:23:42 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
18:23:54 | "Skullcruncher32" (steamid=76561198378002588) toggled freecam
18:23:55 | "Skullcruncher32" (steamid=76561198378002588) toggled freecam
18:23:56 | "Skullcruncher32" (steamid=76561198378002588) toggled freecam
18:24:28 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
18:24:28 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
18:24:37 | "Skullcruncher32" (steamid=76561198378002588) gave unlimited ammo to (steamid=76561198378002588)
18:25:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2560.733398, 38.160004, 2628.455566>)
18:25:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2480.046387, 38.160007, 2654.667969>)
18:25:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2488.368896, 38.160004, 2651.697998>)
18:25:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2501.532715, 38.160000, 2646.912109>)
18:25:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2447.962402, 38.159996, 2665.686035>)
18:25:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2407.557861, 38.159992, 2679.682129>)
18:25:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2367.156250, 38.160000, 2693.677490>)
18:25:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2326.755371, 38.159996, 2707.672363>)
18:25:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2304.225098, 38.160004, 2713.539063>)
18:25:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2284.002441, 38.160000, 2718.756592>)
18:25:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2269.716553, 38.502975, 2722.411133>)
18:25:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2270.843750, 38.160004, 2729.547363>)
18:25:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2268.865723, 38.160000, 2735.854248>)
18:25:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2266.479004, 38.157742, 2746.692627>)
18:25:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2265.196289, 38.187653, 2755.680420>)
18:25:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2255.434326, 38.153263, 2753.341309>)
18:25:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2250.843262, 38.159996, 2752.097412>)
18:25:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2242.150391, 38.160000, 2749.616211>)
18:25:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2236.858643, 38.160007, 2745.418945>)
18:25:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2229.492188, 38.160004, 2740.458252>)
18:25:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2226.845703, 38.126831, 2737.241455>)
18:25:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2219.856934, 38.101059, 2733.124512>)
18:25:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2195.170166, 35.369999, 2740.836182>)
18:25:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2183.906982, 35.369995, 2744.666016>)
18:25:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2172.627686, 35.370003, 2748.540283>)
18:25:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2160.188721, 35.370007, 2753.125000>)
18:25:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2147.739014, 35.369999, 2757.696045>)
18:25:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2135.290283, 35.369999, 2762.266113>)
18:25:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2122.558105, 35.370003, 2766.805908>)
18:25:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2109.815430, 35.369999, 2771.316406>)
18:25:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2097.052002, 35.369995, 2775.766846>)
18:25:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2084.288818, 35.369999, 2780.216797>)
18:25:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2071.525879, 35.369999, 2784.666748>)
18:25:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2058.762207, 35.369991, 2789.116455>)
18:25:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2046.460327, 35.408089, 2793.289551>)
18:31:11 | Player "b1zz" (steamId=76561198201155227) connected to server!
18:32:13 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_Mechanix_Gloves_BlackRed)
18:32:21 | "Skullcruncher32" (steamid=76561198378002588) deleted object "rag_viking_bracer" (pos=<2002.901733, 35.386074, 2804.715576>)
18:32:22 | "Skullcruncher32" (steamid=76561198378002588) deleted object "CDAJ_Mechanix_Gloves_BlackRed" (pos=<2002.901367, 35.371510, 2804.715332>)
18:32:51 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (MMG_combatpants_dark_woodland)
18:33:0 | "Skullcruncher32" (steamid=76561198378002588) deleted object "TrackSuitPants_Black" (pos=<2001.838135, 35.372070, 2804.990234>)
18:33:59 | "Skullcruncher32" (steamid=76561198378002588) deleted object "AJW_AK74M_Black" (pos=<2005.532715, 35.428158, 2806.538574>)
18:35:51 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<1557.819946, 2.623133, 9974.879883>)
18:35:51 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=1557.82,0,9974.88)
18:37:13 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Pliers)
18:37:14 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_multitool_pliers)
18:37:15 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_pliers)
18:37:15 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_pliers)
18:38:23 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_Gunpowder)
18:38:24 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_Gunpowder)
18:38:26 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Gunpowder_sock)
18:38:28 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Gunpowder_Box)
18:38:45 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_projectile_556x45_stock)
18:39:25 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_ScrapMetal)
18:39:31 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapmetal)
18:39:38 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_ScrapMetal)
18:41:8 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_Pistol01)
18:41:16 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_357)
18:41:41 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_Shotgun01)
18:41:55 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_12gaPellets)
18:42:48 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_BoltActionRifle)
18:42:48 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_BoltActionRifle)
18:43:14 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_762x54)
18:43:18 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_762x54)
18:43:39 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_ImprovisedRifleOptic_Crosshair)
18:44:24 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_ImprovisedRifleOptic_Crosshair)
18:44:50 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
18:44:55 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
18:44:58 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
18:45:0 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
18:45:4 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
18:45:44 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy)
18:46:23 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_Scrapbuggy" (pos=<1551.660278, 2.426561, 9970.142578>)
18:47:9 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Boltthrower)
18:47:13 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Boltthrower)
18:47:39 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_ImprovisedBolt_1)
18:47:39 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_ImprovisedBolt_1)
18:47:39 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_ImprovisedBolt_1)
18:48:3 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
18:48:3 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
18:50:5 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_banjo)
18:50:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1608.132813, 1.567444, 9989.308594>)
18:50:57 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
18:51:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1563.243286, 1.232928, 9986.115234>)
18:51:31 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapsword)
18:51:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1606.856689, 0.925900, 9989.362305>)
18:52:2 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_Boltthrower" (pos=<1608.121216, 1.581554, 9991.088867>)
18:52:4 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_Scrapsword" (pos=<1608.119263, 1.490879, 9991.385742>)
18:52:25 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
18:52:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1559.668579, 1.349558, 9994.137695>)
18:52:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1551.300415, 2.623133, 9992.903320>)
18:52:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1547.828857, 2.623132, 9988.683594>)
18:53:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1603.304321, 1.588731, 9996.731445>)
18:53:31 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Nailrifle)
18:53:35 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_Nailrifle" (pos=<1611.839111, 2.633668, 9996.591797>)
18:54:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1630.671997, 1.661857, 9944.969727>)
18:55:55 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Crossbow)
19:0:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1651.674561, 2.433273, 9939.835938>)
19:0:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1663.900146, 2.462449, 9946.141602>)
19:0:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1674.536255, 2.623128, 9952.068359>)
19:0:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1685.316895, 2.623137, 9959.331055>)
19:0:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1690.747559, 2.623131, 9973.835938>)
19:0:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1696.075684, 2.623133, 9988.469727>)
19:0:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1697.282471, 2.623133, 10004.267578>)
19:0:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1695.983032, 2.623132, 10018.833984>)
19:0:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1705.285156, 2.623133, 10001.315430>)
19:0:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1708.609131, 2.623133, 9987.034180>)
19:0:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1708.523071, 2.623132, 9966.213867>)
19:0:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1707.456909, 2.623133, 9940.591797>)
19:0:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1706.396729, 2.623133, 9914.965820>)
19:0:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1705.333374, 2.623133, 9889.317383>)
19:0:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1704.023071, 2.623133, 9863.677734>)
19:0:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1702.615479, 2.623149, 9837.051758>)
19:0:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1701.184570, 2.623133, 9810.611328>)
19:0:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1699.151611, 2.623133, 9787.142578>)
19:0:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1698.648560, 2.623132, 9803.021484>)
19:0:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1699.354614, 2.623133, 9793.286133>)
19:0:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1699.464355, 2.623133, 9787.731445>)
19:0:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1700.442139, 2.623132, 9766.935547>)
19:0:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1701.483032, 2.623133, 9744.783203>)
19:0:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1702.542847, 2.623133, 9723.308594>)
19:0:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1702.060913, 2.623133, 9707.313477>)
19:0:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1701.515991, 2.623133, 9690.531250>)
19:0:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1700.970459, 2.623133, 9673.750000>)
19:0:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1700.425049, 2.623133, 9656.969727>)
19:0:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1709.003540, 2.623135, 9654.122070>)
19:0:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1723.235474, 2.623131, 9653.484375>)
19:0:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1740.760620, 2.623132, 9655.658203>)
19:0:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1757.384644, 2.623134, 9658.019531>)
19:0:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1772.699707, 2.623132, 9660.041992>)
19:0:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1785.857422, 2.623133, 9658.746094>)
19:0:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1800.749023, 2.623133, 9656.574219>)
19:0:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1801.560669, 2.623134, 9655.797852>)
19:0:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1816.745605, 2.623132, 9652.145508>)
19:0:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1831.930542, 2.623132, 9648.494141>)
19:0:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1847.115234, 2.623133, 9644.841797>)
19:0:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1863.035889, 2.623132, 9641.131836>)
19:0:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1879.355347, 2.623132, 9637.413086>)
19:0:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1895.674561, 2.623132, 9633.694336>)
19:0:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1911.999390, 2.623131, 9629.982422>)
19:0:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1929.761841, 2.623132, 9626.871094>)
19:0:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1947.567139, 2.623135, 9624.025391>)
19:0:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1965.395264, 2.623133, 9621.333984>)
19:0:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1983.241211, 2.623135, 9618.769531>)
19:0:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2000.505127, 2.623130, 9616.460938>)
19:0:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2017.224121, 2.623134, 9615.612305>)
19:0:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2033.944824, 2.623133, 9614.789063>)
19:0:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2045.647827, 2.801151, 9616.153320>)
19:0:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2072.557373, 2.623132, 9618.511719>)
19:0:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2092.035156, 2.623131, 9620.257813>)
19:0:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2088.882568, 2.623134, 9620.063477>)
19:0:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2105.143799, 2.623133, 9622.890625>)
19:0:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2120.906982, 2.623129, 9627.421875>)
19:0:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2137.402832, 2.623125, 9632.670898>)
19:0:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2165.866699, 2.623132, 9646.224609>)
19:0:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2186.041016, 2.623128, 9655.826172>)
19:0:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2206.201904, 2.623134, 9665.415039>)
19:0:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2226.276123, 2.623135, 9675.195313>)
19:0:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2246.889160, 2.623128, 9687.615234>)
19:0:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2267.654297, 2.623138, 9700.964844>)
19:0:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2287.519531, 2.623132, 9714.162109>)
19:0:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2306.271484, 2.623132, 9727.619141>)
19:0:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2325.221680, 2.623133, 9741.870117>)
19:0:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2344.840088, 2.623134, 9757.748047>)
19:0:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2364.872559, 2.623131, 9774.630859>)
19:0:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2384.913330, 2.623132, 9791.512695>)
19:0:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2404.980713, 2.623137, 9808.406250>)
19:0:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2425.074219, 2.623133, 9825.317383>)
19:0:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2445.331543, 2.623133, 9842.416016>)
19:0:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2457.731689, 2.623122, 9857.163086>)
19:0:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2466.060059, 2.623118, 9873.786133>)
19:0:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2474.190430, 2.623119, 9890.458008>)
19:0:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2481.749512, 2.623125, 9903.436523>)
19:0:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2491.148682, 2.623134, 9917.283203>)
19:0:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2501.439453, 2.623133, 9932.447266>)
