=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-12-15_16-6-7
====================================================================================
16:6:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
16:41:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2298.876465, 2.623133, 10652.381836>)
16:41:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2299.174316, 2.681775, 10645.201172>)
16:41:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2304.658447, 2.623135, 10636.067383>)
16:41:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2307.201172, 2.623137, 10631.376953>)
16:41:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2311.845947, 2.623137, 10621.812500>)
16:41:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2313.693848, 2.623137, 10615.691406>)
16:41:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2316.955322, 2.623137, 10606.178711>)
16:41:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2318.338867, 2.623133, 10602.129883>)
16:41:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2321.473633, 2.623132, 10592.384766>)
16:41:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2320.437988, 2.623135, 10590.946289>)
16:41:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2322.160400, 2.623132, 10579.456055>)
16:41:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2320.518799, 2.623132, 10579.380859>)
16:41:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2319.447998, 2.623133, 10566.144531>)
16:41:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2317.101807, 2.623132, 10551.813477>)
16:41:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2314.706055, 2.623132, 10537.175781>)
16:41:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2312.309814, 2.623131, 10522.534180>)
16:41:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2309.913086, 2.623132, 10507.889648>)
16:41:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2307.516357, 2.623131, 10493.247070>)
16:41:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2305.120850, 2.623131, 10478.610352>)
16:41:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2302.728271, 2.623136, 10463.981445>)
16:41:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2300.337646, 2.623131, 10449.356445>)
16:41:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2297.948730, 2.623132, 10434.733398>)
16:41:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2295.559814, 2.623131, 10420.106445>)
16:41:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2293.169922, 2.623132, 10405.472656>)
16:41:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2293.169434, 2.623132, 10405.466797>)
16:41:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2290.779053, 2.623132, 10390.827148>)
16:41:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2290.777100, 2.623132, 10390.815430>)
16:41:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2288.383789, 2.623132, 10376.162109>)
16:41:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2285.993896, 2.623132, 10361.537109>)
16:50:40 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy)
16:50:42 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy_Wheel)
16:50:42 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy_Wheel)
16:50:43 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy_Wheel)
16:50:43 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy_Wheel)
16:50:52 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (SparkPlug)
16:50:58 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CarRadiator)
16:50:58 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CarRadiator)
16:51:20 | "Skullcruncher32" (steamid=76561198378002588) deleted object "CarRadiator" (pos=<2306.162842, 3.153800, 10426.977539>)
16:51:40 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (rag_baseitems_waterbarrel)
16:51:55 | "Skullcruncher32" (steamid=76561198378002588) deleted object "rag_baseitems_waterbarrel" (pos=<2306.156250, 2.748106, 10427.089844>)
16:52:16 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterPouch_Natural)
16:52:30 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (rag_baseitems_waterbarrel)
16:52:37 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (rag_baseitems_waterbarrel)
16:52:41 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (rag_baseitems_watering_can)
16:53:2 | "Skullcruncher32" (steamid=76561198378002588) deleted object "rag_baseitems_watering_can" (pos=<2305.231934, 2.706636, 10427.226563>)
16:53:13 | "Skullcruncher32" (steamid=76561198378002588) deleted object "rag_baseitems_waterbarrel" (pos=<2305.111084, 2.623467, 10426.489258>)
16:53:22 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
16:53:22 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
16:53:23 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
16:53:23 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
16:53:23 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
16:53:23 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
16:53:23 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
16:53:23 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
16:54:29 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CanisterGasoline)
16:56:30 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CarBattery)
17:0:52 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<12164.700195, 22.036549, 7888.779785>)
17:0:52 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=12164.7,0,7888.78)
17:0:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12163.112305, 22.036549, 7869.003906>)
17:0:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12163.107422, 22.036547, 7868.699219>)
17:0:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12163.211914, 22.036552, 7864.340332>)
17:1:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.987305, 22.036551, 7863.613770>)
17:1:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.422852, 22.036549, 7838.572266>)
17:1:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.953125, 22.036552, 7817.655762>)
17:1:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12164.515625, 22.036551, 7796.735352>)
17:1:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12164.070313, 22.036549, 7776.372559>)
17:1:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12163.208008, 22.036547, 7755.408691>)
17:1:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.679688, 22.011166, 7734.161621>)
17:1:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.143555, 22.036549, 7774.646484>)
17:1:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.424805, 22.036549, 7781.637207>)
17:1:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.627930, 22.036549, 7786.680176>)
17:1:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.939453, 22.036551, 7794.325195>)
17:1:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12163.216797, 22.036549, 7801.090332>)
17:1:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12163.309570, 22.036549, 7808.701660>)
17:1:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.463867, 22.036547, 7795.787598>)
17:1:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.611328, 22.036549, 7782.922852>)
17:1:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.907227, 22.036549, 7783.356934>)
17:1:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.193359, 22.036551, 7783.991699>)
17:1:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.049805, 22.036549, 7773.636719>)
17:1:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.907227, 22.036549, 7763.277832>)
17:1:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.776367, 22.036552, 7752.910645>)
17:1:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.929688, 22.036549, 7758.357910>)
17:3:45 | Player "Skullcruncher32" (steamId=76561198378002588) initiated disconnect process...
17:5:46 | Player "Skullcruncher32" (steamId=76561198378002588) connected to server!
17:5:59 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
17:6:15 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Bonfire)
17:6:18 | "Skullcruncher32" (steamid=76561198378002588) deleted object "Bonfire" (pos=<12165.406250, 24.936825, 7775.846191>)
17:8:12 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (SV_Deadhead)
17:8:22 | "Skullcruncher32" (steamid=76561198378002588) deleted object "SV_Deadhead" (pos=<12162.984375, 22.777149, 7766.083008>)
17:8:40 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Bonfire)
17:9:48 | "Skullcruncher32" (steamid=76561198378002588) deleted object "Bonfire" (pos=<12162.798828, 24.936825, 7762.324707>)
17:9:58 | "Skullcruncher32" (steamid=76561198378002588) deleted object "SeaChest" (pos=<12163.613281, 22.061531, 7762.498047>)
17:10:25 | "Skullcruncher32" (steamid=76561198378002588) gave unlimited ammo to (steamid=76561198378002588)
17:10:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12165.153320, 22.036551, 7803.747559>)
17:10:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12165.344727, 22.036549, 7814.609375>)
17:10:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12165.165039, 22.036549, 7823.608887>)
17:10:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12164.474609, 22.036551, 7833.516602>)
17:10:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.600586, 22.036549, 7846.156250>)
17:10:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.936523, 22.036549, 7856.124023>)
17:10:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.775391, 22.036547, 7866.972168>)
17:10:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12164.147461, 22.036549, 7877.762695>)
17:10:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12163.749023, 22.036552, 7886.878906>)
17:11:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12180.539063, 22.036549, 7931.982910>)
17:11:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12191.556641, 22.036562, 7920.014648>)
17:11:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12201.914063, 22.036564, 7915.767090>)
17:11:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12204.718750, 23.129097, 7913.095215>)
17:11:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12218.335938, 22.036547, 7900.963867>)
17:11:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12226.617188, 22.036533, 7893.387207>)
17:11:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12236.664063, 22.036541, 7888.731445>)
17:11:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12242.021484, 22.036549, 7886.436035>)
17:11:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12257.613281, 22.036558, 7882.970215>)
17:11:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12278.402344, 22.099512, 7870.827148>)
17:11:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12289.065430, 22.822048, 7864.724609>)
17:12:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12251.115234, 22.036543, 7887.355957>)
17:12:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12239.625000, 22.036530, 7889.985352>)
17:12:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12228.135742, 22.036545, 7892.613770>)
17:12:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12216.644531, 22.036547, 7895.241211>)
17:12:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12205.149414, 22.036551, 7897.866699>)
17:12:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12199.323242, 22.036547, 7909.617188>)
17:12:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12193.497070, 22.036551, 7921.365234>)
17:12:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12199.674805, 27.132833, 7976.130371>)
17:12:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12199.851563, 28.653851, 7978.264160>)
17:12:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12198.494141, 29.803780, 7980.066895>)
17:12:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.500977, 25.670521, 8219.031250>)
17:12:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12171.040039, 22.036556, 8277.867188>)
17:12:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12178.657227, 22.036560, 8279.954102>)
17:12:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12173.791016, 22.036547, 8296.945313>)
17:12:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12168.958008, 22.036552, 8313.853516>)
17:12:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12172.330078, 22.036566, 8343.487305>)
17:12:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12168.702148, 22.036547, 8357.090820>)
17:12:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12167.611328, 22.036547, 8369.919922>)
17:12:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12172.080078, 22.036547, 8370.425781>)
17:12:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12176.561523, 22.036541, 8370.996094>)
17:12:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12180.893555, 22.036549, 8371.546875>)
17:12:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12185.581055, 22.036545, 8374.347656>)
17:12:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12185.846680, 23.580608, 8374.727539>)
17:12:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12186.000977, 25.188324, 8374.888672>)
17:12:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12186.249023, 26.758415, 8375.126953>)
17:12:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12186.566406, 28.250181, 8375.372070>)
17:12:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12206.810547, 22.036524, 8391.687500>)
17:12:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12210.299805, 22.036543, 8397.429688>)
17:13:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12215.973633, 24.583591, 8450.123047>)
17:13:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12216.538086, 24.783543, 8462.776367>)
17:13:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12215.806641, 25.153587, 8480.105469>)
17:13:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12215.745117, 24.981852, 8496.644531>)
17:13:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12215.708984, 24.861973, 8513.016602>)
17:13:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12215.604492, 24.894852, 8528.034180>)
17:13:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12223.486328, 22.036554, 8615.736328>)
17:13:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12217.151367, 22.036558, 8623.765625>)
17:13:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12207.095703, 22.036560, 8627.882813>)
17:13:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12196.746094, 22.036545, 8632.056641>)
17:13:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12186.803711, 22.036545, 8635.117188>)
17:13:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12176.978516, 22.036543, 8638.241211>)
17:13:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12169.250000, 22.036524, 8645.163086>)
17:13:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.701172, 22.036541, 8657.673828>)
17:13:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.063477, 23.239708, 8661.672852>)
17:13:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.345703, 24.351908, 8663.656250>)
17:13:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.090820, 22.036551, 8686.696289>)
17:13:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12161.403320, 22.036547, 8699.814453>)
17:13:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12160.759766, 22.036551, 8712.638672>)
17:13:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.453125, 22.036551, 8724.554688>)
17:13:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12165.822266, 22.036541, 8736.991211>)
17:13:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12170.834961, 22.036558, 8748.868164>)
17:13:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12170.954102, 22.036551, 8761.071289>)
17:13:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12170.410156, 22.036551, 8773.258789>)
17:13:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12168.166016, 22.036545, 8785.251953>)
17:13:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12165.894531, 22.036556, 8797.240234>)
17:13:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12162.363281, 22.036543, 8806.967773>)
17:13:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12155.152344, 22.036552, 8808.603516>)
17:13:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12148.641602, 22.036549, 8809.812500>)
17:13:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12143.178711, 22.036535, 8810.821289>)
17:13:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12136.027344, 22.036581, 8816.575195>)
17:13:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12130.667969, 22.036531, 8821.980469>)
17:13:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12126.485352, 22.036547, 8826.193359>)
17:13:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12121.342773, 22.036526, 8832.994141>)
17:13:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12117.425781, 22.036566, 8838.387695>)
17:13:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12112.915039, 22.036545, 8845.734375>)
17:13:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12109.216797, 22.036560, 8851.753906>)
17:13:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12104.697266, 22.036547, 8859.111328>)
17:13:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12101.708984, 22.036583, 8862.834961>)
17:13:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12096.402344, 22.036549, 8869.687500>)
17:13:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12092.424805, 22.036520, 8874.819336>)
17:13:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12090.056641, 22.036634, 8882.197266>)
17:13:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12089.952148, 22.036549, 8884.442383>)
17:13:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12088.690430, 22.036541, 8891.487305>)
17:13:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12087.267578, 22.036554, 8898.040039>)
17:18:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12036.384766, 22.036547, 8918.310547>)
17:18:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12024.325195, 22.036543, 8923.987305>)
17:18:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12012.283203, 22.036547, 8929.645508>)
17:18:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12001.314453, 22.036541, 8935.624023>)
17:18:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11990.441406, 22.036547, 8941.609375>)
17:18:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11979.548828, 22.036549, 8947.578125>)
17:18:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11968.658203, 22.036554, 8953.557617>)
17:18:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11957.750977, 22.036547, 8959.559570>)
17:18:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11946.800781, 22.036549, 8965.599609>)
17:18:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11929.834961, 22.036547, 8966.085938>)
17:18:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11917.074219, 22.036549, 8960.626953>)
17:18:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11904.845703, 22.036560, 8953.458008>)
17:18:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11895.495117, 22.036509, 8947.561523>)
17:18:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11886.133789, 22.036562, 8941.588867>)
17:18:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11878.560547, 22.036556, 8936.758789>)
17:18:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11872.638672, 22.036573, 8932.982422>)
17:18:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11863.415039, 22.036535, 8927.100586>)
17:18:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11856.920898, 22.036549, 8927.452148>)
17:18:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11850.244141, 22.036549, 8928.858398>)
17:18:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11843.770508, 22.073568, 8930.173828>)
17:18:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11836.708008, 22.036558, 8931.293945>)
17:18:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11842.748047, 22.036549, 8928.678711>)
17:18:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11847.800781, 22.036564, 8927.050781>)
17:18:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11853.760742, 22.036552, 8924.587891>)
17:18:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11857.495117, 22.036512, 8923.127930>)
17:18:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11864.089844, 22.036551, 8925.418945>)
17:18:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11870.581055, 22.036541, 8928.123047>)
17:18:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11877.187500, 22.036524, 8931.917969>)
17:18:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11883.140625, 22.036562, 8935.827148>)
17:18:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11889.797852, 22.036547, 8940.180664>)
17:18:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11893.258789, 22.036533, 8942.446289>)
17:18:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11899.879883, 22.036566, 8946.844727>)
17:19:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11906.479492, 22.036528, 8951.297852>)
17:19:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11912.740234, 22.036543, 8955.521484>)
17:19:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11917.831055, 22.036556, 8958.957031>)
17:19:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11924.413086, 22.036510, 8963.398438>)
17:19:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11930.599609, 22.036518, 8967.572266>)
17:19:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11939.190430, 22.036562, 8965.663086>)
17:19:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11947.782227, 22.036549, 8963.765625>)
17:19:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11953.988281, 22.036554, 8962.353516>)
17:19:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11964.469727, 22.036552, 8958.097656>)
