=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-17_21-5-0
====================================================================================
21:5:0 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:5:0 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:5:0 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:5:0 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:5:0 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:5:1 | Building Sets Loaded: 0
21:5:1 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
21:6:57 | Player "Skullcruncher32" (steamId=76561198378002588) connected to server!
21:8:18 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_MG42)
21:8:25 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_MagMG42_50rnd_Drum)
21:9:14 | Player "Skullcruncher32" (steamId=76561198378002588) initiated disconnect process...
21:9:29 | Player "Skullcruncher32" (steamId=76561198378002588) disconnected from server.
21:12:16 | Player "Skullcruncher32" (steamId=76561198378002588) connected to server!
21:12:41 | "Skullcruncher32" (steamid=76561198378002588) gave godmode to (steamid=76561198378002588)
21:12:51 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_ZmbM_TribeDemon)
21:12:54 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_ZmbM_TribeDemon)
21:14:10 | "Skullcruncher32" (steamid=76561198378002588) deleted object "Ammo_HuntingBolt" (pos=<16031.219727, 4.355676, 9407.829102>)
21:14:11 | "Skullcruncher32" (steamid=76561198378002588) deleted object "Ammo_HuntingBolt" (pos=<16031.233398, 4.347189, 9407.859375>)
21:14:13 | "Skullcruncher32" (steamid=76561198378002588) deleted object "Ammo_HuntingBolt" (pos=<16031.301758, 4.248168, 9407.863281>)
21:14:14 | "Skullcruncher32" (steamid=76561198378002588) deleted object "CDAJ_ZmbM_TribeDemon" (pos=<16032.731445, 4.080000, 9407.691406>)
21:14:17 | Player "Skullcruncher32" (steamId=76561198378002588) initiated disconnect process...
21:14:33 | Player "Skullcruncher32" (steamId=76561198378002588) disconnected from server.
