=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-29_20-44-0
====================================================================================
20:44:0 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:5:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2443.445313, 106.050179, 13518.971680>)
21:5:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2448.381592, 106.050140, 13525.340820>)
21:5:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2451.261719, 106.050148, 13529.110352>)
21:5:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2455.938477, 106.050156, 13535.389648>)
21:5:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2460.655762, 106.050163, 13542.043945>)
21:5:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2464.306152, 106.050163, 13547.365234>)
21:5:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2468.784180, 106.050156, 13554.831055>)
21:5:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2473.573975, 106.050140, 13562.885742>)
21:5:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2478.544189, 106.050148, 13571.238281>)
21:5:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2482.924316, 106.050148, 13578.604492>)
21:5:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2488.327393, 106.050148, 13587.690430>)
21:5:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2492.526855, 106.050156, 13594.751953>)
21:5:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2497.665283, 106.050148, 13603.388672>)
21:5:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2495.742676, 106.050148, 13597.943359>)
21:5:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2491.627686, 106.050140, 13592.102539>)
21:5:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2485.745117, 106.050156, 13583.843750>)
21:5:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2481.979492, 106.050140, 13578.549805>)
21:5:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2476.137207, 106.050140, 13570.299805>)
21:5:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2473.035889, 106.050148, 13565.484375>)
21:5:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2467.622559, 106.050186, 13557.219727>)
21:5:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2464.453857, 106.050148, 13552.068359>)
21:5:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2458.746094, 106.050148, 13542.480469>)
21:5:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2453.038330, 106.050194, 13532.895508>)
21:5:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2447.331055, 106.050148, 13523.313477>)
21:5:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2441.531006, 106.050156, 13513.579102>)
21:5:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2435.730713, 106.050148, 13503.846680>)
21:5:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2429.929932, 106.050156, 13494.111328>)
21:5:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2423.138428, 106.050148, 13486.374023>)
21:5:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2418.436523, 106.050156, 13478.186523>)
21:5:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2415.555664, 106.050171, 13473.172852>)
21:5:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2411.525879, 106.050156, 13465.063477>)
21:5:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2408.851563, 106.050186, 13459.686523>)
21:5:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2404.820557, 106.050140, 13451.580078>)
21:5:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2401.597168, 106.050171, 13445.097656>)
21:5:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2397.576660, 106.050148, 13437.042969>)
21:5:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2394.483154, 106.050148, 13431.158203>)
21:5:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2390.207764, 106.050140, 13422.901367>)
21:5:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2389.275635, 106.050148, 13421.124023>)
21:5:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2400.350830, 106.050140, 13409.320313>)
21:5:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2413.846436, 106.050171, 13397.433594>)
21:5:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2415.662109, 106.050133, 13405.800781>)
21:5:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2417.964111, 106.050148, 13413.487305>)
21:5:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2419.581543, 106.050148, 13421.159180>)
21:5:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2420.260254, 106.050148, 13430.408203>)
21:5:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2421.003174, 106.050148, 13439.658203>)
21:5:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2421.772217, 106.050156, 13449.244141>)
21:5:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2422.477051, 106.050133, 13459.096680>)
21:5:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2422.971924, 106.050140, 13468.960938>)
21:5:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2423.465820, 106.050156, 13478.825195>)
21:5:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2415.370361, 106.050117, 13465.467773>)
21:5:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2408.158203, 106.050117, 13453.246094>)
21:5:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2400.947266, 106.050140, 13441.029297>)
21:5:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2393.736816, 106.050133, 13428.817383>)
21:5:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2386.526611, 106.050133, 13416.607422>)
21:5:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2379.262207, 106.050148, 13404.426758>)
21:5:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2371.625732, 106.050133, 13391.767578>)
21:5:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2363.690918, 106.050133, 13378.890625>)
21:5:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2363.463135, 106.050163, 13378.657227>)
21:5:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2355.185059, 106.050125, 13365.322266>)
21:5:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2346.711182, 106.050156, 13351.715820>)
21:6:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2338.360840, 106.050148, 13338.313477>)
21:6:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2330.010010, 106.050156, 13324.912109>)
21:6:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2321.658203, 106.050148, 13311.510742>)
21:6:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2313.307129, 106.050148, 13298.112305>)
21:6:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2304.955811, 106.050148, 13284.712891>)
21:6:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2296.604004, 106.050125, 13271.314453>)
21:6:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2288.252441, 106.050125, 13257.916016>)
21:6:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2279.901611, 106.050148, 13244.516602>)
21:6:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2271.551025, 106.050156, 13231.115234>)
21:6:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2263.815186, 106.278992, 13218.289063>)
21:6:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2259.914795, 107.215439, 13211.837891>)
21:6:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2256.843506, 108.022408, 13206.763672>)
21:6:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2252.999268, 108.975494, 13200.414063>)
21:6:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2249.100586, 109.697083, 13193.950195>)
21:6:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2245.315674, 110.173256, 13186.141602>)
21:6:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2241.393799, 110.356903, 13177.957031>)
21:6:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2237.731689, 110.428238, 13168.107422>)
21:6:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2235.566895, 110.498581, 13159.959961>)
21:6:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2234.609863, 110.695580, 13151.637695>)
21:6:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2234.987305, 111.036552, 13144.127930>)
21:6:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2235.308838, 111.318535, 13139.060547>)
21:6:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2235.959717, 111.766251, 13132.163086>)
21:7:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<636.952454, 150.054077, 1590.804932>)
21:7:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<653.008850, 150.192505, 1570.183350>)
21:7:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<655.646851, 151.626938, 1566.601440>)
21:7:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<656.447876, 152.066345, 1565.515991>)
21:7:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<659.085510, 153.513718, 1561.939697>)
21:7:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<659.079712, 153.505630, 1561.967163>)
21:7:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<662.300171, 154.838120, 1557.627441>)
21:7:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<665.849365, 155.928360, 1553.052490>)
21:7:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<671.644592, 156.343948, 1549.070679>)
21:7:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<677.692932, 156.713043, 1545.046387>)
21:7:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<678.756409, 156.784958, 1545.109741>)
21:7:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<684.132568, 157.410492, 1542.201416>)
21:7:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<688.771912, 158.061325, 1539.648315>)
21:7:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<695.849365, 158.049988, 1535.591309>)
21:7:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<705.088135, 157.629547, 1536.357910>)
21:7:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<716.015625, 156.725784, 1537.213623>)
21:7:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<709.224792, 156.034454, 1544.334717>)
21:7:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<701.044006, 154.815948, 1551.824463>)
21:7:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<692.737244, 153.594360, 1559.181641>)
21:7:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<687.666565, 153.512527, 1563.696655>)
21:7:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<683.339294, 153.691864, 1567.536865>)
21:7:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<678.532715, 153.150909, 1572.133057>)
21:7:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<672.359863, 152.005051, 1577.979126>)
21:7:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<662.696106, 149.358398, 1587.362061>)
21:7:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<655.285706, 147.804382, 1594.305542>)
21:7:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<649.876343, 147.329498, 1598.852539>)
21:7:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<640.190002, 147.310013, 1611.216919>)
21:7:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<638.955505, 149.699051, 1612.528931>)
21:7:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<639.272461, 147.101440, 1629.895752>)
21:7:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<638.814270, 146.181000, 1640.592163>)
21:7:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<637.992554, 145.184402, 1649.007935>)
21:7:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<636.962830, 143.515884, 1659.520508>)
21:7:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<636.283875, 141.958359, 1667.290405>)
21:7:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<641.149475, 138.872009, 1676.769165>)
21:7:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<652.520752, 129.308701, 1699.062622>)
21:7:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<655.634399, 127.945648, 1705.150635>)
21:7:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<658.065613, 127.218102, 1709.891357>)
21:7:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<659.723389, 126.693474, 1713.281860>)
21:7:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<661.654297, 126.156616, 1717.624390>)
21:7:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<662.814209, 125.591957, 1721.639771>)
21:7:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<665.634583, 123.723816, 1730.488770>)
21:7:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<667.196716, 122.507866, 1736.949585>)
21:7:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<668.492920, 121.915733, 1741.711914>)
21:7:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<670.011047, 121.371811, 1747.489624>)
21:7:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<673.739441, 122.131355, 1742.512329>)
21:7:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<678.734924, 122.818016, 1738.451416>)
21:7:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<685.730225, 122.478050, 1743.657959>)
21:7:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<691.315857, 122.280716, 1748.429932>)
21:7:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<697.381165, 121.258141, 1756.132080>)
21:7:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<698.366455, 118.889961, 1770.117310>)
21:7:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<697.965820, 117.762016, 1780.079346>)
21:7:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<697.242615, 116.538803, 1789.949219>)
21:7:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<696.016418, 116.217422, 1795.590210>)
21:7:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<694.191711, 116.020172, 1801.599487>)
21:7:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<693.212219, 116.615509, 1804.933960>)
21:7:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<688.130188, 112.920570, 1821.967285>)
21:7:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<687.483093, 112.692879, 1824.142090>)
21:7:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<687.482361, 112.692940, 1824.141846>)
21:7:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<685.649597, 112.189720, 1830.325806>)
21:7:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<685.217041, 112.165222, 1831.780884>)
21:7:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<683.823486, 112.087906, 1836.497437>)
21:7:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<683.819397, 112.088440, 1836.485229>)
21:7:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<682.053711, 111.885307, 1842.132690>)
21:7:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<681.764343, 111.839851, 1843.013794>)
21:7:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<681.334167, 111.776413, 1844.246460>)
21:7:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<676.248291, 108.991898, 1859.181030>)
21:7:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<667.909668, 105.032402, 1884.440552>)
21:7:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<665.065735, 104.805901, 1892.989136>)
21:7:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<662.103210, 104.487656, 1901.903442>)
21:7:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<657.062134, 102.534782, 1917.038574>)
21:7:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<652.330994, 98.828239, 1935.841675>)
21:7:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<650.597107, 98.540352, 1942.812866>)
21:7:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<648.984009, 98.816605, 1948.082764>)
21:7:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<645.955078, 98.801140, 1953.873413>)
21:7:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<645.780212, 100.207947, 1953.952393>)
21:7:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<641.656494, 98.072998, 1955.608276>)
21:7:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<639.174072, 97.592117, 1962.267944>)
21:7:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<642.254822, 97.690903, 1965.608887>)
21:7:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<646.473328, 97.456650, 1969.447510>)
21:7:59 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
21:8:6 | "Skullcruncher32" (steamid=76561198378002588) healed player (steamid=76561198378002588)
21:8:58 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198378002588)
21:8:58 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198378002588)
21:8:59 | "Skullcruncher32" (steamid=76561198378002588) healed player (steamid=76561198378002588)
21:9:1 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198378002588)
21:9:1 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198378002588)
21:9:6 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
21:9:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<638.201416, 93.848450, 1982.284424>)
21:9:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<631.202515, 92.010071, 1991.869019>)
21:9:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<627.165527, 91.655991, 1997.469238>)
21:9:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<624.035950, 91.599998, 2003.055786>)
21:9:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<621.467224, 91.600006, 2007.520752>)
21:9:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<618.187866, 91.599998, 2013.255615>)
21:9:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<614.995972, 91.600006, 2018.837036>)
21:9:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<611.917603, 91.599998, 2024.220459>)
21:9:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<602.814819, 91.599998, 2017.860718>)
21:9:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<596.981628, 91.599991, 2009.270386>)
21:9:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<591.445068, 91.600006, 2001.116089>)
21:9:32 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198066706228)
21:9:33 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198066706228)
21:10:13 | "Skullcruncher32" (steamid=76561198378002588) gave unlimited ammo to (steamid=76561198378002588)
21:10:17 | "Skullcruncher32" (steamid=76561198378002588) healed player (steamid=76561198378002588)
21:11:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2288.637695, 15.367033, 10741.980469>)
21:11:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2305.253418, 2.623145, 10775.266602>)
21:12:3 | "Skullcruncher32" (steamid=76561198378002588) healed player (steamid=76561198378002588)
21:12:6 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
21:12:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2312.371338, 2.623135, 10769.621094>)
21:12:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2319.791016, 2.623132, 10768.935547>)
21:12:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2323.565430, 2.623123, 10768.344727>)
21:12:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2331.378662, 2.623123, 10767.389648>)
21:12:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2335.713867, 2.623128, 10766.854492>)
21:12:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2344.709961, 2.623132, 10766.224609>)
21:12:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2346.932861, 2.623131, 10766.049805>)
21:12:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2356.730469, 2.623133, 10765.612305>)
21:12:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2362.173096, 2.623134, 10765.358398>)
21:12:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2372.186035, 2.623133, 10764.901367>)
21:12:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2376.214111, 2.623151, 10770.916016>)
21:12:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2379.721924, 2.623125, 10777.254883>)
21:12:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2383.246338, 2.623140, 10786.689453>)
21:12:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2396.052734, 2.623135, 10781.012695>)
21:12:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2394.891357, 2.623133, 10776.118164>)
21:12:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2393.471680, 2.623134, 10770.134766>)
21:12:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2391.870117, 2.623134, 10763.399414>)
21:12:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2387.831787, 2.623165, 10759.699219>)
21:12:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3363.016846, 455.798126, 10554.354492>)
21:12:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4108.555176, 40.467773, 9861.141602>)
21:13:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4110.569336, 2.622807, 9676.983398>)
21:13:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4110.645996, 2.619594, 9669.229492>)
21:13:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4110.703613, 2.611670, 9662.309570>)
21:13:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4110.664551, 2.602496, 9654.654297>)
21:13:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4110.642578, 2.602238, 9648.740234>)
21:13:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4111.233887, 2.601965, 9639.423828>)
21:13:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4114.786133, 2.617339, 9622.944336>)
21:13:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4195.382324, 11.536842, 9504.377930>)
21:13:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4205.147949, 13.376706, 9490.654297>)
21:13:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4207.648926, 13.865348, 9486.198242>)
21:13:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4211.963379, 14.056800, 9483.180664>)
21:13:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4216.788086, 14.125657, 9481.693359>)
21:13:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4231.368652, 13.365735, 9470.910156>)
21:13:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4234.563965, 15.314894, 9467.585938>)
21:13:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4235.585938, 15.893473, 9465.863281>)
21:13:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4197.461426, 5.529109, 9432.212891>)
21:13:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4189.577637, 4.727983, 9425.249023>)
21:13:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4180.113281, 3.954296, 9418.083008>)
