=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-23_21-10-9
====================================================================================
21:10:9 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:10:9 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
21:10:9 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:10:9 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:10:9 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:10:9 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:10:9 | Building Sets Loaded: 0
21:10:9 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
21:12:29 | Player "Skullcruncher32" (steamId=76561198378002588) connected to server!
21:15:39 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
21:16:1 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<2819.110107, 94.411583, 1980.079956>)
21:16:1 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=2819.11,0,1980.08)
21:16:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2831.057861, 93.772583, 1991.235352>)
21:16:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2834.899658, 93.894272, 1992.476074>)
21:16:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2847.260254, 94.841400, 2003.966553>)
21:16:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2854.039551, 95.641174, 2010.679321>)
21:16:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2859.491699, 96.076012, 2016.729004>)
21:16:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2866.178467, 95.636322, 2025.834106>)
21:16:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2862.551514, 97.126633, 2027.977783>)
21:16:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2859.683838, 98.898247, 2031.958496>)
21:16:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2855.125000, 100.182137, 2034.760986>)
21:16:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2600.816162, 1170.401733, 1933.692139>)
21:16:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2167.566650, 177.119629, 2114.933105>)
21:16:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2185.831787, 70.532814, 2135.749268>)
21:18:49 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_Vest_TacTecV2_Full_Med_MCB)
21:19:10 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_Mechanix_Gloves_BlackRed)
21:19:12 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_OCV2_WarBelt_Black)
21:19:17 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_Deadmouse_ERDL)
21:19:22 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_Opscore_Black)
21:19:25 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_OpscoreV2_Helmet_MCB)
21:19:36 | "Skullcruncher32" (steamid=76561198378002588) deleted object "CDAJ_Opscore_Black" (pos=<2168.488525, 70.982254, 2128.974609>)
21:19:44 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_Ballistic_Mask_Sammy)
21:19:56 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_Thermal_Balaclava_Black)
21:20:13 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_OpscoreV2_Pants_Black)
21:20:18 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_Tunic_Black)
21:20:25 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_OpscoreV2_Shirt_Rolled_MCB)
21:20:40 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CDAJ_OCV2_Boots_Black)
21:21:13 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (AJW_ACR_Black)
21:21:43 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (AJW_BS_SOPMOD_Black)
21:21:51 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (AJW_BS_PRS2_Black)
21:22:12 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (AJW_Stark_FG_Black)
21:22:37 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (AJW_M4_PG_F1_Black)
21:22:49 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (AJW_Mag_STANAG_100Rnd)
21:23:9 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (AJW_Optic_EoTechVudu)
21:23:26 | "Skullcruncher32" (steamid=76561198378002588) gave godmode to (steamid=76561198378002588)
21:23:29 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198378002588)
21:23:29 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198378002588)
21:23:30 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198378002588)
21:23:30 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198378002588)
21:23:31 | "Skullcruncher32" (steamid=76561198378002588) just updated a health stat on (steamid=76561198378002588)
21:23:32 | "Skullcruncher32" (steamid=76561198378002588) gave godmode to (steamid=76561198378002588)
21:23:32 | "Skullcruncher32" (steamid=76561198378002588) gave unlimited ammo to (steamid=76561198378002588)
21:23:55 | "Skullcruncher32" (steamid=76561198378002588) Created a new item preset: (standard)
21:24:6 | "Skullcruncher32" (steamid=76561198378002588) deleted the preset: (Black Camo AKM)
21:24:10 | "Skullcruncher32" (steamid=76561198378002588) deleted the preset: (Civilian Sedan Car)
21:24:15 | "Skullcruncher32" (steamid=76561198378002588) edited preset: (standard)
21:24:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2199.223633, 73.372635, 2077.961182>)
21:24:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2198.032715, 74.652306, 2070.610107>)
21:24:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2197.517090, 75.801636, 2065.402588>)
21:24:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2196.422852, 77.094902, 2058.552734>)
21:24:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2195.061279, 78.134705, 2050.005859>)
21:24:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2193.605713, 79.291245, 2040.862427>)
21:24:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2192.411377, 80.543755, 2033.371338>)
21:24:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2191.352539, 81.070763, 2028.874634>)
21:24:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2189.449707, 81.566620, 2016.824951>)
21:24:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2189.734619, 82.154465, 2009.074341>)
21:24:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2190.653076, 82.701942, 2002.411621>)
21:24:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2191.916504, 83.431122, 1995.240845>)
21:24:56 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
21:29:47 | Player "Skullcruncher32" (steamId=76561198378002588) initiated disconnect process...
21:29:50 | Player "Skullcruncher32" (steamId=76561198378002588) disconnected early from server (EXIT NOW).
